month,standard_job,skill,kg_display_skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,snapshot_skill_status,is_core_skill,rank_in_month,updated_at
2023-10,政府数字监管与科技执法岗,密码技术,网络与安全,34,1,0.029412,34,1,0.029412,当月活跃技能,0,19,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,数据分析,数据与统计,34,1,0.029412,34,1,0.029412,当月活跃技能,0,20,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,数据科学与大数据技术,数据与统计,34,12,0.352941,34,12,0.352941,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,数据管理,数据与统计,34,5,0.147059,34,5,0.147059,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,数据计算及应用,数据与统计,34,3,0.088235,34,3,0.088235,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,物联网工程,智能化技术,34,6,0.176471,34,6,0.176471,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,电子信息,通信与电子技术,34,11,0.323529,34,11,0.323529,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,电子信息工程,通信与电子技术,34,2,0.058824,34,2,0.058824,当月活跃技能,0,17,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,统计学,数据与统计,34,9,0.264706,34,9,0.264706,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,网络工程,网络与基础设施,34,8,0.235294,34,8,0.235294,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,网络空间安全,网络与安全,34,5,0.147059,34,5,0.147059,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,自动化,智能化技术,34,2,0.058824,34,2,0.058824,当月活跃技能,0,18,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,计算机科学与技术,计算机基础,34,24,0.705882,34,24,0.705882,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,软件工程,软件工程,34,17,0.5,34,17,0.5,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2023-10,政府数字监管与科技执法岗,通信工程,通信与电子技术,34,3,0.088235,34,3,0.088235,当月活跃技能,0,16,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,人工智能,智能化技术,36,12,0.333333,70,20,0.285714,稳定核心技能,1,7,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,信息安全,网络与安全,36,19,0.527778,70,29,0.414286,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,信息管理与信息系统,政务信息化,36,1,0.027778,70,5,0.071429,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,信息系统,政务信息化,36,2,0.055556,70,6,0.085714,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,大数据管理与应用,政务信息化,36,1,0.027778,70,6,0.085714,当月活跃技能,0,16,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,密码技术,网络与安全,36,0,0.0,70,1,0.014286,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,数据分析,数据与统计,36,1,0.027778,70,2,0.028571,当月活跃技能,0,17,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,数据科学与大数据技术,数据与统计,36,17,0.472222,70,29,0.414286,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,数据管理,数据与统计,36,1,0.027778,70,6,0.085714,当月活跃技能,0,18,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,数据计算及应用,数据与统计,36,1,0.027778,70,4,0.057143,当月活跃技能,0,19,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,物联网工程,智能化技术,36,7,0.194444,70,13,0.185714,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,电子信息,通信与电子技术,36,33,0.916667,70,44,0.628571,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,电子信息工程,通信与电子技术,36,2,0.055556,70,4,0.057143,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,统计分析,数据与统计,36,3,0.083333,70,3,0.042857,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,统计学,数据与统计,36,2,0.055556,70,11,0.157143,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,网络工程,网络与基础设施,36,19,0.527778,70,27,0.385714,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,网络空间安全,网络与安全,36,12,0.333333,70,17,0.242857,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,自动化,智能化技术,36,1,0.027778,70,3,0.042857,当月活跃技能,0,20,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,计算机科学与技术,计算机基础,36,31,0.861111,70,55,0.785714,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,软件工程,软件工程,36,31,0.861111,70,48,0.685714,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2024-10,政府数字监管与科技执法岗,通信工程,通信与电子技术,36,4,0.111111,70,7,0.1,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,人工智能,智能化技术,39,26,0.666667,109,46,0.422018,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,信息安全,网络与安全,39,27,0.692308,109,56,0.513761,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,信息管理与信息系统,政务信息化,39,0,0.0,109,5,0.045872,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,信息系统,政务信息化,39,0,0.0,109,6,0.055046,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,大数据管理与应用,政务信息化,39,1,0.025641,109,7,0.06422,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,密码技术,网络与安全,39,0,0.0,109,1,0.009174,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,数据分析,数据与统计,39,0,0.0,109,2,0.018349,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,数据科学与大数据技术,数据与统计,39,26,0.666667,109,55,0.504587,稳定核心技能,1,7,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,数据管理,数据与统计,39,1,0.025641,109,7,0.06422,当月活跃技能,0,16,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,数据计算及应用,数据与统计,39,3,0.076923,109,7,0.06422,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,物联网工程,智能化技术,39,10,0.25641,109,23,0.211009,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,电子信息,通信与电子技术,39,35,0.897436,109,79,0.724771,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,电子信息工程,通信与电子技术,39,9,0.230769,109,13,0.119266,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,统计分析,数据与统计,39,4,0.102564,109,7,0.06422,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,统计学,数据与统计,39,3,0.076923,109,14,0.12844,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,网络工程,网络与基础设施,39,28,0.717949,109,55,0.504587,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,网络空间安全,网络与安全,39,14,0.358974,109,31,0.284404,稳定核心技能,1,8,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,自动化,智能化技术,39,0,0.0,109,3,0.027523,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,计算机科学与技术,计算机基础,39,30,0.769231,109,85,0.779817,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,软件工程,软件工程,39,31,0.794872,109,79,0.724771,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2025-10,政府数字监管与科技执法岗,通信工程,通信与电子技术,39,8,0.205128,109,15,0.137615,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,人工智能,智能化技术,631,26,0.041204,631,26,0.041204,当月活跃技能,0,18,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,信息化建设,政务信息化,631,10,0.015848,631,10,0.015848,当月活跃技能,0,22,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,信息安全,网络与安全,631,61,0.096672,631,61,0.096672,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,信息管理与信息系统,政务信息化,631,45,0.071315,631,45,0.071315,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,信息系统,政务信息化,631,70,0.110935,631,70,0.110935,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,地理信息系统,空间信息技术,631,1,0.001585,631,1,0.001585,当月活跃技能,0,24,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,大数据管理与应用,政务信息化,631,43,0.068146,631,43,0.068146,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,密码技术,网络与安全,631,1,0.001585,631,1,0.001585,当月活跃技能,0,25,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,数据分析,数据与统计,631,151,0.239303,631,151,0.239303,当月活跃技能,0,5,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,数据处理,数据与统计,631,416,0.659271,631,416,0.659271,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,数据治理,数据与统计,631,2,0.00317,631,2,0.00317,当月活跃技能,0,23,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,数据科学与大数据技术,数据与统计,631,73,0.115689,631,73,0.115689,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,数据管理,数据与统计,631,44,0.069731,631,44,0.069731,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,数据计算及应用,数据与统计,631,74,0.117274,631,74,0.117274,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,物联网工程,智能化技术,631,41,0.064976,631,41,0.064976,当月活跃技能,0,16,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,电子信息,通信与电子技术,631,89,0.141046,631,89,0.141046,当月活跃技能,0,6,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,系统运维,网络与基础设施,631,39,0.061807,631,39,0.061807,当月活跃技能,0,17,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,统计分析,数据与统计,631,397,0.62916,631,397,0.62916,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,统计学,数据与统计,631,474,0.751189,631,474,0.751189,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,网络工程,网络与基础设施,631,74,0.117274,631,74,0.117274,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,网络空间安全,网络与安全,631,12,0.019017,631,12,0.019017,当月活跃技能,0,21,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,网络运维,网络与基础设施,631,1,0.001585,631,1,0.001585,当月活跃技能,0,26,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,自动化,智能化技术,631,15,0.023772,631,15,0.023772,当月活跃技能,0,20,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,计算机科学与技术,计算机基础,631,538,0.852615,631,538,0.852615,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,软件工程,软件工程,631,77,0.122029,631,77,0.122029,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,通信工程,通信与电子技术,631,21,0.033281,631,21,0.033281,当月活跃技能,0,19,2026-08-06T03:30:35+00:00
2023-10,政府数据治理与统计分析岗,遥感技术,空间信息技术,631,1,0.001585,631,1,0.001585,当月活跃技能,0,27,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,人工智能,智能化技术,638,25,0.039185,1269,51,0.040189,当月活跃技能,0,20,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,信息化建设,政务信息化,638,35,0.054859,1269,45,0.035461,当月活跃技能,0,17,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,信息安全,网络与安全,638,69,0.10815,1269,130,0.102443,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,信息管理与信息系统,政务信息化,638,22,0.034483,1269,67,0.052797,当月活跃技能,0,21,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,信息系统,政务信息化,638,67,0.105016,1269,137,0.107959,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,地理信息系统,空间信息技术,638,3,0.004702,1269,4,0.003152,当月活跃技能,0,25,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,大数据管理与应用,政务信息化,638,48,0.075235,1269,91,0.07171,当月活跃技能,0,16,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,密码技术,网络与安全,638,12,0.018809,1269,13,0.010244,当月活跃技能,0,23,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,情报技术,政法信息技术,638,1,0.001567,1269,1,0.000788,当月活跃技能,0,28,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,数据分析,数据与统计,638,113,0.177116,1269,264,0.208038,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,数据处理,数据与统计,638,439,0.688088,1269,855,0.673759,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,数据治理,数据与统计,638,2,0.003135,1269,4,0.003152,当月活跃技能,0,26,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,数据科学与大数据技术,数据与统计,638,168,0.263323,1269,241,0.189913,当月活跃技能,0,5,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,数据管理,数据与统计,638,50,0.07837,1269,94,0.074074,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,数据计算及应用,数据与统计,638,71,0.111285,1269,145,0.114263,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,物联网工程,智能化技术,638,13,0.020376,1269,54,0.042553,当月活跃技能,0,22,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,电子信息,通信与电子技术,638,123,0.19279,1269,212,0.167061,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,电子信息工程,通信与电子技术,638,2,0.003135,1269,2,0.001576,当月活跃技能,0,27,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,系统运维,网络与基础设施,638,59,0.092476,1269,98,0.077226,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,统计分析,数据与统计,638,449,0.703762,1269,846,0.666667,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,统计学,数据与统计,638,449,0.703762,1269,923,0.727344,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,网络工程,网络与基础设施,638,104,0.163009,1269,178,0.140268,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,网络空间安全,网络与安全,638,55,0.086207,1269,67,0.052797,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,网络运维,网络与基础设施,638,0,0.0,1269,1,0.000788,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,自动化,智能化技术,638,35,0.054859,1269,50,0.039401,当月活跃技能,0,18,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,计算机科学与技术,计算机基础,638,488,0.76489,1269,1026,0.808511,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,软件工程,软件工程,638,150,0.23511,1269,227,0.178881,当月活跃技能,0,6,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,通信工程,通信与电子技术,638,33,0.051724,1269,54,0.042553,当月活跃技能,0,19,2026-08-06T03:30:35+00:00
2024-10,政府数据治理与统计分析岗,遥感技术,空间信息技术,638,8,0.012539,1269,9,0.007092,当月活跃技能,0,24,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,人工智能,智能化技术,408,26,0.063725,1677,77,0.045915,当月活跃技能,0,15,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,信息化建设,政务信息化,408,10,0.02451,1677,55,0.032797,当月活跃技能,0,19,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,信息安全,网络与安全,408,28,0.068627,1677,158,0.094216,当月活跃技能,0,14,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,信息管理与信息系统,政务信息化,408,1,0.002451,1677,68,0.040549,当月活跃技能,0,26,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,信息系统,政务信息化,408,8,0.019608,1677,145,0.086464,当月活跃技能,0,21,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,地理信息系统,空间信息技术,408,6,0.014706,1677,10,0.005963,当月活跃技能,0,22,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,大数据管理与应用,政务信息化,408,31,0.07598,1677,122,0.072749,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,密码技术,网络与安全,408,9,0.022059,1677,22,0.013119,当月活跃技能,0,20,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,情报技术,政法信息技术,408,1,0.002451,1677,2,0.001193,当月活跃技能,0,27,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,数据分析,数据与统计,408,54,0.132353,1677,318,0.189624,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,数据处理,数据与统计,408,252,0.617647,1677,1107,0.660107,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,数据安全,网络与安全,408,1,0.002451,1677,1,0.000596,当月活跃技能,0,28,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,数据治理,数据与统计,408,0,0.0,1677,4,0.002385,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,数据科学与大数据技术,数据与统计,408,107,0.262255,1677,348,0.207513,当月活跃技能,0,6,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,数据管理,数据与统计,408,31,0.07598,1677,125,0.074538,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,数据计算及应用,数据与统计,408,32,0.078431,1677,177,0.105546,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,物联网工程,智能化技术,408,17,0.041667,1677,71,0.042338,当月活跃技能,0,17,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,电子信息,通信与电子技术,408,68,0.166667,1677,280,0.166965,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,电子信息工程,通信与电子技术,408,3,0.007353,1677,5,0.002982,当月活跃技能,0,24,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,系统运维,网络与基础设施,408,1,0.002451,1677,99,0.059034,当月活跃技能,0,29,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,统计分析,数据与统计,408,332,0.813725,1677,1178,0.702445,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,统计学,数据与统计,408,258,0.632353,1677,1181,0.704234,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,网络工程,网络与基础设施,408,53,0.129902,1677,231,0.137746,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,网络空间安全,网络与安全,408,33,0.080882,1677,100,0.05963,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,网络运维,网络与基础设施,408,2,0.004902,1677,3,0.001789,当月活跃技能,0,25,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,自动化,智能化技术,408,6,0.014706,1677,56,0.033393,当月活跃技能,0,23,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,计算机科学与技术,计算机基础,408,323,0.791667,1677,1349,0.804413,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,软件工程,软件工程,408,122,0.29902,1677,349,0.20811,当月活跃技能,0,5,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,通信工程,通信与电子技术,408,20,0.04902,1677,74,0.044126,当月活跃技能,0,16,2026-08-06T03:30:35+00:00
2025-10,政府数据治理与统计分析岗,遥感技术,空间信息技术,408,11,0.026961,1677,20,0.011926,当月活跃技能,0,18,2026-08-06T03:30:35+00:00
2023-10,政府智能化与自动化技术岗,信息化建设,政务信息化,4,1,0.25,4,1,0.25,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2023-10,政府智能化与自动化技术岗,自动化,智能化技术,4,3,0.75,4,3,0.75,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2023-10,政府智能化与自动化技术岗,计算机科学与技术,计算机基础,4,4,1.0,4,4,1.0,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2023-10,政府智能化与自动化技术岗,软件工程,软件工程,4,1,0.25,4,1,0.25,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2023-10,政府智能化与自动化技术岗,通信工程,通信与电子技术,4,1,0.25,4,1,0.25,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,人工智能,智能化技术,6,5,0.833333,10,5,0.5,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,信息化建设,政务信息化,6,0,0.0,10,1,0.1,当月未出现,0,,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,大数据管理与应用,政务信息化,6,1,0.166667,10,1,0.1,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,数据分析,数据与统计,6,1,0.166667,10,1,0.1,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,数据科学与大数据技术,数据与统计,6,3,0.5,10,3,0.3,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,数据管理,数据与统计,6,1,0.166667,10,1,0.1,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,物联网工程,智能化技术,6,1,0.166667,10,1,0.1,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,电子信息,通信与电子技术,6,3,0.5,10,3,0.3,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,电子信息工程,通信与电子技术,6,1,0.166667,10,1,0.1,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,网络工程,网络与基础设施,6,1,0.166667,10,1,0.1,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,自动化,智能化技术,6,1,0.166667,10,4,0.4,当月活跃技能,0,13,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,计算机科学与技术,计算机基础,6,5,0.833333,10,9,0.9,稳定核心技能,1,2,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,软件工程,软件工程,6,4,0.666667,10,5,0.5,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2024-10,政府智能化与自动化技术岗,通信工程,通信与电子技术,6,2,0.333333,10,3,0.3,稳定核心技能,1,6,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,人工智能,智能化技术,6,5,0.833333,16,10,0.625,稳定核心技能,1,1,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,信息化建设,政务信息化,6,0,0.0,16,1,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,信息安全,网络与安全,6,1,0.166667,16,1,0.0625,当月活跃技能,0,7,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,信息系统,政务信息化,6,1,0.166667,16,1,0.0625,当月活跃技能,0,8,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,地理信息系统,空间信息技术,6,1,0.166667,16,1,0.0625,当月活跃技能,0,9,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,大数据管理与应用,政务信息化,6,0,0.0,16,1,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,数据分析,数据与统计,6,0,0.0,16,1,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,数据科学与大数据技术,数据与统计,6,2,0.333333,16,5,0.3125,稳定核心技能,1,3,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,数据管理,数据与统计,6,0,0.0,16,1,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,物联网工程,智能化技术,6,1,0.166667,16,2,0.125,当月活跃技能,0,10,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,电子信息,通信与电子技术,6,2,0.333333,16,5,0.3125,稳定核心技能,1,4,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,电子信息工程,通信与电子技术,6,1,0.166667,16,2,0.125,当月活跃技能,0,11,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,网络工程,网络与基础设施,6,0,0.0,16,1,0.0625,当月未出现,0,,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,网络空间安全,网络与安全,6,1,0.166667,16,1,0.0625,当月活跃技能,0,12,2026-08-06T03:30:35+00:00
2025-10,政府智能化与自动化技术岗,自动化,智能化技术,6,2,0.333333,16,6,0.375,稳定核心技能,1,5,2026-08-06T03:30:35+00:00
